2.74562,4.1827,26.46011
0.96121,4.11321,26.46011
3.29197,4.12865,26.66185
-0.07105,4.09953,26.46011
-0.0686,4.0976,26.46011
-0.0686,4.09695,26.46011
-0.07023,4.09631,26.46011
-1.70592,4.05127,26.46011
-1.68387,4.03069,26.46011
-1.38989,4.0249,26.46011
-1.50258,4.06285,26.4489
3.9502,4.11257,26.4489
0.11514,4.1066,26.46011
-1.58914,4.04098,26.4489
-2.77732,3.98822,26.46011
-0.01062,4.01138,26.46011
3.62517,4.16854,26.46011
0.63945,4.12865,26.46011
-0.13311,4.09567,26.46011
-1.79248,4.03262,26.24715
-0.01143,4.07589,26.46011
0,4.10227,26.47131
0.6517,4.11385,26.25836
-1.85128,4.02876,26.24715
-3.11132,3.97407,26.23594
-2.62625,3.97343,26.4489
-2.07013,3.99401,26.4489
-0.1764,4.06045,26.4489
-0.84765,4.04355,26.46011
-0.87623,4.04162,26.46011
-2.20569,4.05513,26.46011
0.26705,4.08168,26.46011
2.82974,4.19749,26.4489
0.2744,4.12222,26.24715
-0.0686,4.09374,26.25836
-1.59731,4.03905,26.4489
0.25562,4.09648,26.46011
0,4.08876,26.47131
1.17436,4.11321,26.26957
-0.05716,4.09116,26.46011
-1.02731,4.07894,26.25836
-2.33145,3.99015,26.46011
-2.23101,3.99916,26.46011
3.16131,4.1679,26.47131
0.85341,4.12994,26.46011
-0.05553,4.09181,26.46011
-0.06778,4.08988,26.46011
-0.0686,4.08988,26.47131
-0.06778,4.08923,26.46011
-0.0686,4.08923,26.46011
-1.68305,3.99015,26.46011
-3.49432,3.96056,26.46011
-1.54178,4.01846,26.25836
-2.58215,3.95155,26.25836
-0.80437,4.03841,26.46011
-2.43761,3.94769,26.24715
3.9747,4.20007,26.25836
-3.29506,3.97536,26.24715
-1.7982,3.97922,26.46011
-0.3095,4.0294,26.4489
-2.5944,3.97278,26.25836
0.33647,4.07075,26.25836
-1.90191,4.01396,26.25836
2.21234,4.1531,26.46011
-0.12822,4.06753,26.46011
-0.10616,4.07057,26.25836
-0.0098,4.13941,26.25836
-0.91135,4.06543,26.46011
0.70968,4.0997,26.24715
-1.10162,4.06607,26.46011
-0.44342,4.03004,26.46011
-2.57317,3.98372,26.25836
-0.28745,4.03776,26.4489
0,4.07911,26.25836
0.9506,4.10935,26.24715
1.34913,4.09648,26.37044
0.72356,4.10935,26.24715
0.29808,4.09648,26.24715
-0.01062,4.08601,26.24715
-0.14454,4.08022,26.25836
-0.66473,4.05063,26.24715
-0.14209,4.07701,26.25836
-1.37845,4.03326,26.25836
-0.03267,4.07782,26.24715
0.45652,4.09905,26.24715
-0.0245,4.08344,26.24715
-0.0686,4.08087,26.25836
-0.06778,4.08151,26.24715
-0.06778,4.08151,26.23594
-0.06778,4.08087,26.23594
-0.0686,4.08087,26.23594
-0.06778,4.08087,26.24715
-1.78676,4.01846,26.24715
-1.23555,4.03069,26.24715
0.16415,4.0804,26.24715
-0.21232,4.07572,26.24715
-1.84474,4.01524,26.24715
-0.23845,4.06607,26.03419
-0.22539,4.07443,26.23594
-1.38825,4.02425,26.03419
-0.2654,4.06414,26.24715
-0.36585,4.06157,26.0454
0.10045,4.07654,26.25836
-0.08003,4.06929,26.05661
-1.35477,4.02232,26.05661
-0.5014,4.05063,26.05661
-0.99138,4.03583,26.0454
-1.15225,4.03133,26.05661
0.08738,4.07139,26.0454
-1.12857,4.03004,26.03419
0.08003,4.06946,26.0454
1.96244,4.1486,26.0454
0.0294,4.08683,26.0454
-0.0686,4.08087,26.0454
-0.0686,4.07958,26.0454
-0.0686,4.07894,26.0454
-0.06778,4.07894,26.0454
-0.06778,4.07894,26.0454
-0.0686,4.07829,26.0454
-0.06778,4.07829,26.0454
-0.86562,4.05063,26.05661
-2.52254,3.98308,26.0454
0.1862,4.07332,26.05661
-0.8403,4.04098,26.0454
2.43284,4.15567,26.0454
-1.45685,4.02618,26.0454
-4.85235,3.89622,26.03419
-3.82668,3.91874,26.0454
-2.41229,3.95927,26.0454
-1.06487,4.0101,26.0454
-1.45848,3.99787,26.05661
-2.19916,3.96828,26.25836
-3.5082,3.92131,26.25836
-1.25678,3.99144,26.25836
-2.39106,3.95541,26.0454
-1.808,3.9715,26.24715
-1.56954,3.9805,26.25836
-0.86317,4.00559,26.0454
-0.76762,4.01331,26.24715
-1.42582,3.98822,26.24715
-0.2899,4.0294,26.24715
-0.87705,4.01074,26.24715
-2.42209,3.95477,26.24715
-1.9607,3.96249,26.03419
0.04002,4.03085,26.24715
-1.28618,3.9953,26.25836
-1.01016,4.00495,26.25836
-0.39034,4.0249,26.25836
0.88118,4.07332,26.25836
1.80483,4.11128,26.0454
0.6419,4.08168,26.0454
1.26256,4.10163,26.0454
0.147,4.07268,26.05661
0.86076,4.09712,26.05661
-0.0686,4.06607,26.0454
-0.0686,4.06414,26.25836
-0.06778,4.0635,26.0454
-1.51891,4.01267,26.0454
-1.56301,3.99852,26.0454
-1.57608,3.9908,26.0454
-1.96397,3.97664,26.0454
-0.88685,4.0146,26.0454
-0.65166,4.02104,26.03419
-0.8109,4.01589,26.0454
0.18947,4.05402,26.0454
2.00818,4.12736,26.0454
0.7301,4.09133,26.05661
-0.06778,4.0635,26.0454
-1.26331,4.02104,26.0454
-3.08601,3.94576,26.05661
-0.60838,4.02104,26.0454
0.39445,4.06045,26.05661
1.53696,4.11257,26.0454
-0.0686,4.06157,26.24715
-0.0686,4.05964,26.24715
-0.06778,4.05899,26.03419
-0.06778,4.05899,26.24715
-1.37029,4.01396,26.24715
-4.02267,3.91166,26.23594
-1.38335,3.98822,26.03419
-0.51039,4.01782,26.24715
-1.0812,4.00366,26.24715
-0.34706,4.0294,26.23594
-0.62635,4.02104,26.19111
-0.20824,4.0339,26.25836
-0.33481,4.03133,26.25836
1.98776,4.11514,26.05661
1.70764,4.11707,26.05661
-0.049,4.06157,26.25836
-0.06778,4.05835,26.0454
-0.81335,4.03133,26.0454
-1.54423,4.00173,26.0454
-1.26086,4.00559,26.0454
-0.47691,4.02876,26.0454
-0.37646,4.03455,26.0454
0.01225,4.04694,26.0454
0.89425,4.07782,26.0454
0.8869,4.08876,26.0454
-0.06941,4.05642,26.0454
-0.0686,4.05513,26.0454
-0.0686,4.05513,26.03419
-0.87133,4.02747,26.03419
-0.96279,4.01717,26.03419
-0.25234,4.04098,26.03419
-0.53734,4.0339,26.03419
-0.23764,4.0442,26.03419
-0.85255,4.02039,26.03419
-0.69331,4.02425,26.03419
-0.3291,4.03583,26.03419
-0.98811,4.00881,26.03419
2.07269,4.12093,25.82124
0.11597,4.06238,26.03419
-0.0686,4.05449,26.02299
-0.0686,4.0532,26.03419
-0.06941,4.0532,26.03419
-0.06941,4.0532,26.03419
-0.0686,4.0532,26.03419
-1.33681,4.00688,26.03419
-1.54749,3.99273,26.03419
-0.69739,4.01653,26.0454
-0.61573,4.02168,25.83245
1.50919,4.09391,25.83245
1.29278,4.09712,25.82124
0.01225,4.05659,25.83245
-0.0686,4.0532,25.83245
-0.06941,4.05256,25.82124
-0.31685,4.04355,25.82124
-1.39805,4.00302,25.83245
-0.23682,4.03969,25.83245
-1.29189,3.99916,25.83245
-0.53652,4.0249,25.83245
1.72153,4.10678,25.83245
0.09882,4.05852,25.83245
-0.85337,4.0249,25.83245
-1.74757,3.98694,26.03419
-1.48461,3.98758,25.82124
-0.90073,4.00688,25.83245
-0.21477,4.03133,25.82124
1.47734,4.09519,25.83245
1.14823,4.09133,25.83245
-0.07595,4.05192,25.83245
-1.83249,3.98822,25.83245
-1.35314,3.99659,25.84366
-1.61446,3.9805,25.84366
-0.46221,4.01975,25.84366
-0.44669,4.02297,25.84366
-0.42873,4.0249,25.84366
-0.88685,4.00945,25.84366
-2.00317,3.96442,25.83245
-0.46302,4.0146,25.83245
0.07187,4.03472,25.84366
-0.15026,4.03069,26.0454
-0.48426,4.02168,25.83245
-0.47527,4.02168,25.84366
0.28828,4.04887,25.83245
0.75623,4.07203,25.83245
-0.89175,4.01267,25.84366
-1.51728,3.98629,25.84366
-0.63941,4.0146,25.84366
-0.58062,4.01396,25.84366
0.098,4.03986,25.83245
-0.68188,4.01653,25.83245
-1.15062,3.99659,25.83245
-0.35033,4.02039,25.84366
-0.32746,4.02425,25.83245
-0.89502,4.00752,25.84366
-0.66555,4.01267,25.84366
0.098,4.03793,25.83245
-0.19354,4.02876,25.84366
-0.39034,4.02361,25.83245
0.71376,4.06045,25.83245
-1.20451,3.99916,25.83245
-0.92033,4.00431,25.84366
-0.07595,4.03133,25.84366
-0.17149,4.0294,25.84366
-0.37809,4.02168,25.83245
-1.03466,4.00045,25.83245
1.30258,4.08168,25.83245
0.50388,4.06367,25.82124
-0.19599,4.03841,25.83245
-1.90517,3.97278,25.83245
-1.32619,3.98629,25.83245
-0.79212,3.99787,25.83245
-0.20824,4.02232,25.83245
-0.08166,4.0294,25.83245
-0.31195,4.02683,25.82124
-0.33563,4.02297,25.83245
-1.16123,3.9953,25.84366
-0.83704,4.00238,25.83245
0.01715,4.03279,25.83245
0.01878,4.03472,25.83245
1.02083,4.07654,25.83245
-0.0686,4.04034,25.83245
-0.06941,4.03905,25.84366
-0.0686,4.03841,25.83245
-0.06941,4.03841,25.83245
-0.06941,4.03841,25.83245
-0.0686,4.03841,25.84366
-0.98076,4.00752,25.83245
-1.55566,3.97793,25.83245
-1.27801,3.98243,25.83245
-0.904,3.99337,25.83245
0.28747,4.03665,25.84366
1.72806,4.09198,25.84366
0.08902,4.04372,25.83245
-0.22457,4.03197,25.84366
0.16252,4.04372,25.85486
-0.049,4.03776,25.84366
-0.91951,4.00817,25.84366
-1.23473,3.99208,25.84366
-0.39769,4.0146,25.84366
-1.17757,3.98758,25.83245
-0.58143,4.00752,25.83245
-0.6239,4.00431,25.6307
-0.30787,4.01524,25.84366
0.00735,4.02635,25.84366
0.95631,4.06495,25.84366
0.99388,4.07268,25.84366
-0.0686,4.03712,25.83245
-0.06941,4.03583,25.6307
-0.0686,4.03519,25.6307
-0.69249,4.01396,25.6307
-2.49722,3.94254,25.6307
1.82361,4.08554,25.85486
0.47775,4.05402,25.84366
-0.0686,4.03455,25.84366
-0.0686,4.03455,25.84366
-0.81335,4.00881,25.6307
0.00163,4.03085,25.83245
-1.19716,3.99144,25.6307
-0.78559,3.99787,25.83245
-0.60103,4.00688,25.83245
-0.13801,4.02297,25.84366
-0.04736,4.02876,25.84366
1.22173,4.06882,25.84366
0.40752,4.05016,25.84366
-0.06941,4.0339,25.84366
-0.06941,4.03326,25.6307
-0.08166,4.03262,25.6307
-0.32338,4.02361,25.6307
0.24255,4.03922,25.83245
-1.86598,3.96892,25.84366
-0.71699,3.99787,25.84366
-0.36911,4.00881,25.83245
-0.34788,4.01267,25.61949
-0.80192,3.99723,25.61949
-0.4965,4.00559,25.61949
-1.07386,3.98308,25.83245
3.06984,4.12093,25.84366
1.09678,4.07268,25.6307
-0.0686,4.0339,25.84366
-0.06941,4.03197,25.84366
-0.0686,4.03133,25.84366
-0.06941,4.03133,25.6307
-0.0686,4.03133,25.83245
-1.10325,3.99594,25.83245
-1.42092,3.97729,25.61949
-0.50385,4.00431,25.84366
0.16333,4.02957,25.6307
0.44508,4.04308,25.82124
0.56513,4.05209,25.6307
-0.07431,4.03069,25.84366
-0.07431,4.03004,25.83245
-5.47462,3.96378,25.83245
-6.99108,3.82545,25.82124
-5.80208,3.85569,25.84366
2.99389,4.01992,25.83245
-0.01225,3.93756,25.83245
4.18132,4.15632,25.83245
0.11759,4.03519,26.03419
-0.0735,4.02425,25.83245
-4.45221,3.89043,26.03419
-4.80417,3.7727,26.0454
-4.35585,3.77077,26.0454
-5.19125,3.78556,26.03419
0,3.94447,26.24715
-0.01388,3.944,26.24715
-1.55321,3.9419,26.24715
-7.26792,3.78363,26.24715
-9.57732,3.6659,26.24715
-3.43307,3.81644,26.4489
2.31606,4.01541,26.46011
2.28911,4.03343,26.68427
2.32177,4.04823,26.67306
1.04206,4.06817,26.67306
3.20704,4.14088,26.67306
0.0441,4.01734,26.67306
-0.07431,4.00366,26.87481
-0.41239,4.00109,26.88602
-9.85007,3.66075,26.88602
-4.70863,3.801,26.88602
-2.43679,3.84861,27.07656
-1.40867,3.90201,27.07656
-5.47299,3.84733,27.08777
1.90364,3.95493,27.08777
-0.01307,3.89188,27.08777
-2.05053,3.92131,27.08777
-1.25188,3.91295,27.09897
-0.00735,4.05578,27.09897
-5.71389,3.8647,27.11018
-3.98347,3.81966,27.11018
-3.99899,3.83768,27.30072
-1.73368,3.77398,27.31193
-3.59721,3.81837,27.31193
-0.00408,4.02876,27.30072
-1.94927,3.81451,27.31193
-1.83168,3.82352,27.28951
0.09963,3.92839,27.28951
-3.36611,3.80872,27.30072
-0.15516,3.82545,27.30072
-1.72143,3.85762,27.30072
-0.00898,3.93225,27.30072
-1.69612,3.85376,27.30072
-3.29751,3.82481,27.30072
-4.87767,3.89108,27.31193
-0.74394,3.89558,27.30072
-1.995,3.85955,27.30072
-2.66381,3.85569,27.30072
-3.93284,3.78556,27.28951
-5.67469,3.73474,27.30072
-3.78095,3.76948,27.28951
0.00163,3.53802,27.28951
-4.3975,3.7476,27.51368
-1.69204,3.84218,27.51368
-6.31492,3.77463,27.51368
-10.25429,3.64595,27.51368
0,3.98003,27.51368
-5.82822,3.62665,27.71543
-0.39933,3.7624,27.72663
0.69416,3.88545,27.71543
6.38631,4.07203,27.92838
-2.00154,3.80293,27.91717
-2.54785,3.80615,27.91717
0.02042,3.89317,27.92838
-0.95708,3.79007,27.93959
-3.46165,3.76433,27.91717
-5.68612,3.70965,27.93959
-3.94509,3.7624,27.93959
-3.37264,3.83832,27.93959
-1.98357,3.74181,27.92838
-2.74711,3.78556,28.13013
-3.51718,3.79586,27.92838
-4.82541,3.73409,28.13013
-2.9431,3.77141,27.91717
-4.6139,3.73924,27.92838
-3.10071,3.82674,27.92838
0.10208,3.85891,27.91717
-2.19099,3.78428,27.92838
-2.48171,3.78363,27.92838
-0.97096,3.78106,27.91717
-0.20743,3.8565,28.13013
-1.21758,3.79907,28.14134
-1.99419,3.81001,27.92838
-3.37427,3.76948,27.92838
-2.04482,3.77334,28.0965
2.38792,3.90218,27.92838
4.18622,3.96073,27.92838
3.94857,4.00126,27.92838
5.70113,4.02506,27.92838
0.90241,3.94786,28.14134
-0.07676,3.90394,28.13013
-0.07676,3.90201,27.92838
-6.02829,3.72123,27.93959
1.72561,3.93563,27.93959
-2.15506,3.884,27.93959
-4.52979,3.75211,28.11892
2.32259,3.96909,27.92838
0,3.89767,27.93959
-5.98092,3.71608,27.93959
3.09026,3.94979,28.14134
0.12168,3.90073,28.14134
-5.91723,3.72444,27.92838
3.19969,3.98324,27.92838
-0.07676,3.89236,27.93959
-0.07595,3.89236,27.93959
-6.79509,3.7579,27.92838
-6.88737,3.68262,27.92838
-0.1911,3.82497,28.14134
4.72113,3.99611,28.14134
2.80606,3.98067,28.35429
-0.07595,3.88915,28.35429
-0.07676,3.8885,28.35429
-0.07186,3.88915,28.34309
-0.13883,3.88786,28.34309
0.3136,3.88159,28.35429
-4.20396,3.74374,28.34309
0.48265,3.87065,28.34309
-0.75946,3.85247,28.34309
5.49778,4.03343,28.34309
1.74684,3.9485,28.11892
-0.07186,3.89365,28.14134
-0.10453,3.89108,28.34309
-6.44558,3.69742,28.13013
-7.75054,3.6363,28.35429
-5.65346,3.68455,28.34309
-1.87006,3.79135,28.35429
-1.98194,3.79714,28.14134
-1.14408,3.82674,28.35429
-3.5425,3.75597,28.14134
-6.80081,3.64338,28.35429
-5.91559,3.64981,28.13013
2.28748,3.8951,28.34309
2.28993,3.91311,28.34309
1.99103,3.91826,28.34309
4.38548,3.99482,28.34309
6.67704,4.06431,28.34309
1.38588,3.93177,28.34309
-0.07105,3.88593,28.34309
-0.07105,3.884,28.34309
-6.60727,3.69035,28.34309
-6.06993,3.66976,28.34309
-4.0586,3.72444,28.55604
-1.48216,3.7965,28.35429
-4.83357,3.69807,28.56725
-2.71363,3.75468,28.35429
-0.46139,3.82738,28.3655
-1.40132,3.80293,28.56725
-0.89338,3.81644,28.56725
-2.47191,3.77656,28.35429
-4.30032,3.71286,28.35429
-2.23509,3.76305,28.35429
-3.09989,3.74053,28.56725
-0.94401,3.80036,28.35429
-0.96851,3.79843,28.35429
-0.96851,3.79907,28.35429
0.9506,3.86808,28.35429
1.19151,3.88545,28.35429
1.75501,3.9189,28.3655
1.96816,3.93242,28.3655
-0.07186,3.8737,28.3655
-0.07268,3.87049,28.3655
-0.07186,3.86984,28.3655
-0.08411,3.86856,28.3655
-6.04462,3.68455,28.35429
-11.02763,3.51664,28.35429
2.88364,3.91183,28.3655
6.45328,4.04308,28.3655
0.40343,3.88738,28.56725
-0.07186,3.8692,28.57846
-0.07268,3.86791,28.3655
-0.07186,3.86727,28.35429
-1.59568,3.82159,28.35429
-1.63977,3.81001,28.35429
-1.65284,3.80422,28.35429
-2.05952,3.79135,28.3655
-0.93013,3.82545,28.35429
-0.68351,3.83189,28.35429
-0.85092,3.82738,28.35429
0.19927,3.86164,28.14134
2.11026,3.92856,28.13013
0.76766,3.89446,28.13013
-0.07268,3.8692,28.13013
-1.32537,3.8306,28.14134
-3.23545,3.76369,28.13013
-0.63941,3.83253,28.14134
0.41323,3.86808,28.13013
1.61291,3.91633,27.93959
-0.07186,3.8692,27.93959
-0.07268,3.86727,27.92838
-0.07268,3.86727,27.92838
-0.07186,3.86727,27.92838
-1.43725,3.82545,27.91717
-4.21539,3.73345,27.92838
-1.45032,3.80358,27.92838
-0.53407,3.8306,27.92838
-1.13428,3.81709,27.71543
-0.36421,3.84089,27.92838
-0.65656,3.83253,27.92838
-0.21804,3.84475,27.71543
-0.35033,3.84282,27.72663
2.08576,3.92083,27.72663
1.79094,3.92341,27.72663
-0.05063,3.87049,27.71543
-0.07186,3.86791,27.51368
-0.85255,3.84282,27.71543
-1.61854,3.8158,27.5473
-1.32129,3.81966,27.50247
-0.49977,3.84154,27.51368
-0.39524,3.84668,27.51368
0.01307,3.85843,27.51368
0.93835,3.88738,27.51368
0.931,3.89832,27.50247
-0.07186,3.86791,27.50247
-0.07186,3.86663,27.50247
-0.07268,3.86663,27.50247
-0.91298,3.84089,27.30072
-1.00934,3.83124,27.30072
-0.26377,3.85376,27.30072
-0.56347,3.84733,27.28951
-0.24907,3.85698,27.28951
-0.89338,3.8351,27.28951
-0.72598,3.83896,27.30072
-0.34543,3.8499,27.30072
-1.03466,3.82417,27.28951
2.17233,3.93113,27.28951
0.12168,3.87451,27.30072
-0.07268,3.86727,27.30072
-0.07186,3.86727,27.30072
-0.07268,3.86663,27.08777
-0.07186,3.86727,27.08777
-0.07268,3.86727,27.08777
-0.6043,3.85119,27.08777
-2.24325,3.79264,27.08777
-1.60384,3.80229,27.08777
-1.60547,3.79972,27.08777
-1.0861,3.81258,27.08777
0.05635,3.84749,27.09897
-1.09509,3.8158,27.08777
-1.01424,3.8158,27.07656
-0.71944,3.82417,27.08777
-1.53116,3.79972,26.87481
-2.08728,3.77784,27.08777
-1.55321,3.78942,27.08777
-1.2233,3.79907,26.88602
-1.48788,3.78942,26.88602
-1.33109,3.79328,26.87481
-0.92441,3.80615,26.87481
-1.12857,3.79907,26.88602
-0.32665,3.82288,26.87481
-1.90354,3.77656,26.87481
-1.58588,3.78235,26.87481
-1.02404,3.79714,26.87481
-1.4397,3.78492,26.87481
-1.25024,3.78942,26.87481
-0.7913,3.80551,26.88602
-1.54586,3.78428,26.67306
-1.16777,3.79264,26.67306
-0.96933,3.79779,26.67306
1.79258,3.89381,26.67306
-1.4642,3.79586,26.67306
-2.0734,3.76691,26.67306
-1.20778,3.79135,26.67306
-1.86761,3.76948,26.67306
-2.15424,3.75919,26.67306
-0.96688,3.79328,26.68427
-0.68188,3.80679,26.67306
0.76113,3.84942,26.67306
-1.96315,3.77398,26.68427
-0.41893,3.81323,26.68427
-1.74348,3.7727,26.68427
-0.07513,3.82159,26.68427
-0.76762,3.80358,26.68427
-1.17512,3.78814,26.68427
0.30217,3.83912,26.68427
-2.18936,3.75854,26.67306
-1.74593,3.76884,26.67306
-2.47191,3.74439,26.68427
-1.14408,3.7817,26.47131
-0.93176,3.78878,26.67306
-1.32619,3.77784,26.67306
-1.17757,3.77913,26.67306
-1.3907,3.7727,26.67306
-1.64712,3.76305,26.68427
-1.02322,3.7817,26.47131
-0.54714,3.79907,26.67306
-0.68106,3.79779,26.47131
-0.64105,3.79907,26.47131
2.12169,3.8848,26.47131
0.32422,3.84105,26.47131
0.6517,3.85264,26.48252
-3.24198,3.73474,26.47131
-2.70301,3.73281,26.47131
-1.87414,3.75468,26.47131
-1.42582,3.76626,26.47131
-1.28373,3.77012,26.48252
-2.41801,3.73345,26.47131
-2.91043,3.71415,26.47131
-3.23055,3.69935,26.47131
-1.94845,3.73409,26.47131
-2.0195,3.73152,26.47131
-2.08646,3.7283,26.46011
-1.30251,3.75275,26.68427
-1.01261,3.7624,26.46011
-1.70102,3.7431,26.68427
-1.70184,3.74117,26.47131
-1.70184,3.74053,26.47131
-0.95626,3.7624,26.46011
-1.88068,3.73602,26.46011
-2.20814,3.72251,26.46011
-1.45685,3.74503,26.46011
-2.40413,3.71737,26.46011
-1.77206,3.73088,26.46011
-1.51891,3.7386,26.46011
-2.01052,3.7238,26.46011
-2.34942,3.70965,26.4489
-1.64712,3.7283,26.46011
-1.59078,3.73216,26.46011
-1.55239,3.73345,26.46011
-1.52953,3.73345,26.4489
-1.76798,3.72573,26.4489
-1.78758,3.72316,26.46011
-1.77533,3.72316,26.4489
-1.76962,3.72251,26.67306
-2.044,3.71286,26.4489
-1.53116,3.72766,26.4489
-0.72679,3.75275,26.4489
-0.89257,3.74953,26.4489
-1.57444,3.72895,26.46011
-1.58343,3.72702,26.46011
-1.8227,3.71865,26.46011
-1.34007,3.73216,26.46011
-1.53933,3.72702,26.46011
-1.29353,3.73345,26.4489
-1.52136,3.72573,26.4489
-2.24897,3.70321,26.46011
-1.83168,3.71286,26.46011
-1.85944,3.71029,26.46011
-1.64957,3.71544,26.46011
-1.64957,3.71479,26.46011
-1.65039,3.71415,26.47131
-1.64467,3.71415,26.47131
-1.35886,3.72316,26.46011
-1.07712,3.73216,26.4489
-1.01996,3.73538,26.46011
-1.19226,3.73088,26.46011
-1.63487,3.71672,26.46011
-0.93911,3.73731,26.46011
-0.21804,3.76112,26.4489
-1.19063,3.73409,26.4489
-1.45848,3.72187,26.46011
-0.60512,3.74696,26.24715
-0.97668,3.73795,26.46011
-1.03711,3.73152,26.46011
-0.90481,3.74246,26.24715
-3.77278,3.65174,26.24715
-2.58052,3.67683,26.4489
-2.25224,3.68455,26.23594
-0.65656,3.72959,26.23594
2.60761,3.83848,26.4489
-1.69939,3.71672,26.24715
-2.75446,3.67683,26.4489
-2.54295,3.67619,26.4489
-1.14,3.72058,26.4489
-2.07993,3.69035,26.4489
-1.22411,3.71351,26.4489
-1.90272,3.69421,26.4489
-0.06615,3.74953,26.4489
-1.06814,3.72316,26.4489
-1.74022,3.70064,26.4489
-1.63487,3.69871,26.4489
-2.43598,3.67233,26.4489
-2.82387,3.65753,26.4489
-1.93702,3.68134,26.43769
-2.76834,3.6556,26.4489
-1.61936,3.6852,26.23594
-0.76926,3.71479,26.4489
0.01225,3.7394,26.4489
-0.79294,3.72187,26.4489
0.74806,3.76964,26.34802
1.45856,3.7973,26.4489
3.80157,3.88287,26.43769
1.3769,3.81854,26.4489
0.3528,3.79023,26.43769
-0.07431,3.77527,26.4489
-0.07431,3.77334,26.43769
-0.0735,3.7727,26.4489
-0.07431,3.77205,26.43769
-0.0735,3.77205,26.4489
-0.07431,3.77205,26.43769
-0.07431,3.77205,26.43769
-0.73577,3.75146,26.4489
-0.19926,3.76562,26.43769
-0.18537,3.76691,26.43769
